date,rainfall_mm,sunshine_MJ_daym2,tmax_C,tmed_C,tmin_C,windspeed_m_s,pvpc_eur_MWh,prod_cost_eur_MWh
2014-05-15,0.00040160642570281126,12.131386861313867,24.04484126984127,17.36428571428571,10.68214285714286,3.7704641350210966,86.62352591166666,52.80404333333334
2014-05-16,0.0004,12.477941176470589,23.45116279069768,17.006201550387587,10.56317829457364,3.8475,82.390600495,49.04779333333333
2014-05-17,0.05645161290322581,11.67080291970803,23.183657587548648,16.3953125,9.604296874999994,3.3878151260504197,76.85044132833332,44.13571000000001
2014-05-18,0.2368852459016393,9.735036496350368,23.47410358565737,16.8508,10.227199999999996,2.866949152542372,91.49215632833334,57.18154333333332
2014-05-19,2.2556910569105693,7.745255474452553,21.874698795180716,16.364919354838708,10.856854838709676,4.024255319148936,88.24659632833334,54.32029333333333
2014-05-20,4.9461224489795885,5.657971014492753,19.907450980392152,15.53882352941176,11.170588235294108,3.3897872340425548,89.245902995,55.18696
2014-05-21,4.097177419354844,6.3021582733812975,19.44921875,15.192941176470592,10.951764705882347,4.725423728813559,81.97757674500002,48.76612666666666
2014-05-22,2.5502008032128534,6.4250000000000025,19.144140625000006,14.585546875000013,10.022656249999994,4.199578059071729,80.3791746616667,47.20321000000001
2014-05-23,0.8583999999999997,8.45255474452555,19.496484374999987,14.262352941176474,9.041960784313721,3.8180672268907534,86.74339966166666,52.86487666666667
2014-05-24,2.234677419354839,7.0742647058823565,19.781960784313718,14.269411764705886,8.755686274509802,2.932911392405064,91.850786745,57.54737666666667
2014-05-25,2.569918699186993,8.171111111111113,19.650000000000006,14.641269841269837,9.632936507936508,3.103418803418804,89.91252882833334,55.82362666666666
2014-05-26,0.8020920502092047,9.099248120300752,20.5572,14.718799999999998,8.880000000000003,3.151931330472102,91.15072882833334,56.85362666666666
2014-05-27,1.7183673469387757,7.490510948905108,21.068924302788826,15.671200000000002,10.28,2.9953389830508463,93.59048507833332,59.02570999999998
2014-05-28,3.518699186991871,4.503703703703702,19.88690476190477,15.759362549800796,11.662948207171318,3.5661016949152544,93.55835132833336,59.04696000000001
2014-05-29,1.5329268292682927,7.310218978102193,21.519762845849815,16.101581027667994,10.685375494071145,3.1560669456066983,92.985769245,58.50946
2014-05-30,0.9967611336032388,8.183823529411764,21.71102362204724,16.75393700787402,11.792519685039375,3.433333333333333,93.830164245,59.27154333333332
2014-05-31,1.454838709677419,7.981294964028772,21.18070866141733,16.0736220472441,10.962598425196855,3.5359504132231403,88.35061674500002,54.40362666666666
2014-06-01,0.3478260869565218,8.901438848920865,22.224206349206344,16.522619047619052,10.822222222222216,3.4012605042016832,83.37777133166666,50.82321
2014-06-02,0.027125506072874492,11.072262773722631,24.05220883534137,17.585140562248995,11.117269076305218,2.9652542372881343,94.49984686249998,59.51779333333334
2014-06-03,0.22650602409638554,11.170289855072467,25.464143426294818,18.721912350597613,11.98007968127489,3.0472573839662456,95.68951547416668,60.41946
2014-06-04,0.2483870967741936,9.729927007299272,23.86666666666665,18.299999999999994,12.730952380952385,3.4576271186440657,95.05581319583332,59.99946
2014-06-05,0.8644,9.87925925925926,25.372799999999987,18.70280000000001,12.0284,3.1177215189873397,96.98710584916664,61.64821
2014-06-06,1.2557768924302783,7.445652173913044,26.868253968253974,20.848412698412726,14.825793650793655,4.014767932489452,88.53545549666669,53.91904333333334
2014-06-07,0.3289156626506024,10.447101449275364,25.989999999999984,20.20481927710844,14.39196787148595,3.3669491525423734,83.8379682891667,51.10779333333335
2014-06-08,0.2215139442231076,10.88248175182482,26.858333333333324,20.371428571428567,13.885317460317461,2.9755274261603386,88.84307174833334,55.924459999999996
2014-06-09,0.4210317460317459,9.726086956521737,26.44325396825396,20.42619047619047,14.404365079365077,3.2453781512605056,93.30812852916668,58.45237666666666
2014-06-10,0.4505928853754941,8.794890510948902,26.023107569721127,19.954980079681267,13.888047808764947,2.6029288702928857,98.04210297416668,62.57320999999999
2014-06-11,0.8158102766798417,10.035251798561148,28.37068273092369,21.822580645161295,15.300806451612909,2.7706382978723387,100.01674402916666,64.46070999999999
2014-06-12,0.4110671936758893,10.989855072463763,29.989370078740148,23.138582677165353,16.29409448818898,2.644769874476987,103.5076791825,67.49821
2014-06-13,0.209765625,10.686956521739127,30.41383399209485,23.528174603174605,16.63888888888889,2.6325,102.38774216333331,66.12446
2014-06-14,0.4568627450980392,11.680575539568341,29.370078740157485,22.926771653543305,16.47795275590551,3.3954166666666654,84.1080791225,51.31195999999999
2014-06-15,0.054509803921568616,11.574820143884894,26.76023622047244,21.078740157480308,15.396850393700793,3.9602510460251046,64.25003383166667,33.63529333333334
2014-06-16,0.6681451612903226,10.147058823529411,25.17004048582995,19.517813765182172,13.869354838709686,3.4218487394957986,86.42461019583334,52.54279333333333
2014-06-17,1.0502008032128514,10.766666666666666,25.97090163934427,19.769262295081973,13.571721311475404,3.010729613733905,95.09316589083336,60.01695999999998
2014-06-18,0.40275590551181095,10.859854014598536,26.57871485943776,20.183935742971872,13.792369477911654,2.807142857142856,104.78277152916664,68.68654333333333
2014-06-19,0.11106719367588937,9.719565217391304,27.007569721115537,20.932669322709152,14.854581673306766,2.8682203389830527,104.26466834916666,68.16154333333334
2014-06-20,1.752988047808765,9.747826086956524,27.808606557377054,21.7405737704918,15.667622950819686,2.9424892703862664,107.94897049666666,70.98695999999997
2014-06-21,0.716465863453815,10.282089552238807,27.09999999999999,21.321951219512176,15.54065040650407,2.9914163090128745,98.3639841225,64.21821
2014-06-22,1.041935483870968,8.843478260869565,26.740163934426214,20.997131147540976,15.254098360655734,2.681304347826086,95.12950424833336,61.58821
2014-06-23,3.68813559322034,8.648739495798317,26.656066945606693,21.03765690376568,15.414644351464435,2.8449781659388638,109.36270977916666,72.69862666666667
2014-06-24,5.352320675105487,4.414179104477612,22.918595041322323,18.95041322314051,14.980578512396695,2.985964912280704,110.3229771408333,73.29904333333334
2014-06-25,0.964634146341463,7.340441176470589,24.633061224489808,19.565306122448977,14.490204081632653,3.246153846153849,100.87755402916666,65.22987666666667
2014-06-26,0.4273469387755102,9.308148148148147,25.872800000000005,20.453199999999992,15.028000000000002,2.8225531914893613,105.37487501583333,69.15737666666668
2014-06-27,0.8254032258064514,10.704411764705878,27.400404858299588,21.083805668016183,14.765182186234814,2.825316455696203,108.78980466333331,71.68987666666669
2014-06-28,0.9163346613545816,9.694964028776974,27.517460317460326,21.447222222222226,15.373809523809536,3.888655462184872,86.9853441225,54.04487666666666
2014-06-29,0.31720000000000004,10.74710144927536,25.397222222222208,19.88174603174605,14.373412698412702,3.7907949790794992,80.00238424833334,47.84821
2014-06-30,0.5844,11.078260869565218,27.026104417670656,20.217670682730926,13.407228915662653,3.114767932489453,98.25244477916664,62.85112666666666
2014-07-01,2.149180327868852,8.052173913043484,25.768145161290327,20.486693548387095,15.208467741935479,3.8286324786324797,94.59356667,58.93112666666668
2014-07-02,2.568776371308017,7.221323529411764,24.011203319502076,19.543568464730296,15.070124481327795,3.6565217391304334,97.09723347833334,60.92279333333334
2014-07-03,5.734854771784232,6.984671532846716,24.41942148760332,19.658264462809925,14.89173553719008,3.2995594713656407,97.1767308825,61.03987666666666
2014-07-04,0.24,10.301459854014599,26.88524590163935,20.840983606557387,14.79754098360656,3.0659482758620693,101.48946273333333,64.74945999999998
2014-07-05,1.5512295081967211,10.168613138686132,28.618852459016377,22.27418032786886,15.937704918032784,3.1549783549783563,88.42625257083334,54.70029333333333
2014-07-06,3.0880658436214,6.828467153284668,25.388524590163932,20.6438524590164,15.899590163934429,3.793939393939392,81.66470026833333,49.26404333333334
2014-07-07,0.9975308641975308,8.895555555555555,24.784710743801647,19.91776859504132,15.05371900826446,3.6248908296943214,90.154240705,55.56446
2014-07-08,0.2873469387755101,10.62028985507246,26.60991735537188,20.501239669421484,14.404545454545438,3.3722943722943723,93.02069458666666,57.52862666666665
2014-07-09,0.12601626016260165,10.707913669064746,25.776446280991745,20.54710743801654,15.316115702479348,3.8927038626609423,84.761193895,50.08737666666665
2014-07-10,0.28375,11.503649635036494,26.133196721311485,20.237295081967204,14.342622950819669,3.5548245614035063,83.1091508825,48.72904333333333
2014-07-11,0.1205761316872428,10.979411764705882,26.907818930041167,20.657201646090535,14.367213114754092,3.3107758620689647,87.44135564999998,52.45529333333334
2014-07-12,0.0786008230452675,11.274074074074075,27.29142857142858,21.168571428571433,15.042040816326535,3.048484848484849,88.08936757083335,54.22487666666665
2014-07-13,0.2673553719008264,11.169565217391305,28.717842323651446,22.144813278008307,15.569294605809134,2.9540772532188835,88.04042985166667,55.06862666666667
2014-07-14,0.017427385892116183,11.039705882352937,29.386974789915982,23.26008403361345,17.112133891213375,2.6708154506437767,99.836374455,64.12612666666668
2014-07-15,0.02712550607287449,11.565467625899286,30.76788617886178,24.17439024390244,17.57764227642276,2.823275862068966,101.02657667,64.54695999999998
2014-07-16,0.13739837398373986,11.245652173913053,32.27692307692306,25.34655870445345,18.417408906882578,2.7145922746781115,99.46214222833332,62.94529333333333
2014-07-17,0.009090909090909092,11.31379310344828,32.581512605042,25.737815126050414,18.8794979079498,3.2564655172413777,92.72896171583334,57.27154333333332
2014-07-18,1.3812500000000003,8.130656934306568,30.122131147540976,24.281147540983607,18.438524590163922,3.672222222222224,96.4156719,60.38570999999999
2014-07-19,2.0483870967741944,5.99270072992701,26.63012048192769,21.901204819277105,17.177108433734947,3.5080168776371297,86.71482548750002,53.17196000000001
2014-07-20,0.7157258064516128,9.4934306569343,26.263709677419342,21.196774193548396,16.131451612903234,3.9324894514767927,79.50515485166666,47.36612666666666
2014-07-21,0.1306451612903226,12.12761194029851,28.206477732793502,21.59919028340081,14.993522267206464,2.896170212765957,98.637469455,63.09404333333334
2014-07-22,0.027125506072874492,12.486956521739133,30.210204081632646,23.086885245901613,15.951229508196736,2.850862068965517,98.45881875333336,62.23487666666665
2014-07-23,0.038524590163934426,11.95328467153285,30.82336065573773,23.854508196721326,16.890983606557374,2.8465517241379312,102.328005145,65.43529333333332
2014-07-24,0.7,10.196323529411764,29.981171548117164,23.851464435146422,17.728033472803347,2.968260869565218,99.5808908825,63.16071
2014-07-25,0.4560165975103734,9.832846715328463,29.52916666666665,23.74416666666667,17.959583333333338,2.660964912280701,94.36870273333332,58.49112666666666
2014-07-26,0.0005128205128205128,11.499999999999995,30.15263157894738,23.887368421052642,17.632631578947368,2.7266666666666666,89.15827757083332,55.24862666666667
2014-07-27,0.0225,11.72262773722628,30.779661016949163,24.412711864406766,18.048305084745763,2.7336244541484715,86.970704435,54.10446000000001
2014-07-28,1.7083333333333328,9.267883211678836,28.870168067226878,23.405508474576283,17.958474576271175,3.2968888888888865,90.10307403833332,55.507793333333346
2014-07-29,0.21587982832618027,10.7984,27.04675324675324,21.749999999999996,16.468260869565224,3.7419913419913415,89.55515542,54.40737666666667
2014-07-30,0.023394495412844038,11.696610169491516,29.02986425339365,22.28954545454545,15.54318181818182,3.0197044334975383,94.26163889500002,58.33112666666667
2014-07-31,0.10082304526748972,11.162962962962956,29.995510204081636,23.477959183673462,16.9604081632653,3.0532751091703063,99.39412296583332,63.035709999999995
2014-08-01,1.6311475409836076,8.165925925925928,27.537037037037038,22.567901234567906,17.596707818930042,3.6229437229437225,96.76290802416668,60.35445999999999
2014-08-02,2.367768595041323,8.186466165413531,26.708713692946066,21.660580912863086,16.614937759336094,3.4978070175438583,90.64450301333336,55.19029333333335
2014-08-03,0.6365145228215767,9.997037037037037,27.78151260504201,21.906302521008413,16.028151260504213,2.628260869565216,92.48941006,56.64237666666667
2014-08-04,0.39707112970711295,10.63925925925926,28.748535564853547,22.65606694560669,16.572803347280335,2.6747826086956503,99.5384410975,62.41195999999999
2014-08-05,0.0020408163265306124,11.321052631578937,29.495454545454546,23.119421487603297,16.743388429752052,2.576170212765956,99.28117502500004,61.925709999999995
2014-08-06,0.1416326530612245,11.036764705882351,30.151836734693884,23.84244897959185,17.53632653061225,2.8147679324894512,97.59235614583334,60.55404333333334
2014-08-07,0.3367768595041322,10.632116788321168,30.51297071129707,24.414644351464442,18.31799163179917,2.6953191489361683,99.27930792833335,62.35612666666668
2014-08-08,1.8410569105691057,9.594927536231882,30.41821862348179,24.554655870445327,18.691902834008093,3.26906779661017,96.54516302416668,60.12737666666666
2014-08-09,0.2759036144578313,9.190298507462682,29.77177419354839,24.12177419354839,18.47096774193549,3.0247863247863225,93.60796009666667,57.92237666666666
2014-08-10,0.6409836065573772,10.33722627737226,30.48471074380168,24.14834710743801,17.820661157024787,3.119148936170212,88.86559256,53.46362666666667
2014-08-11,0.19585062240663892,10.341911764705888,29.287755102040816,23.4804081632653,17.66938775510204,2.820171673819741,97.62412526416666,60.68904333333333
2014-08-12,1.697107438016528,8.778102189781022,28.929831932773105,23.27058823529409,17.62142857142857,3.1913419913419916,95.12219002499997,58.36654333333335
2014-08-13,0.5356557377049179,10.295620437956206,27.066393442622946,21.935655737704906,16.807377049180324,4.067094017094015,91.39903281249998,55.22112666666667
2014-08-14,0.14897959183673473,9.821323529411764,27.06138211382114,21.125203252032517,15.182520325203257,3.036016949152542,96.339417095,59.807793333333336
2014-08-15,0.4577235772357723,10.30942028985507,27.85668016194332,21.742914979757074,15.633603238866394,2.896610169491527,92.67004813166665,56.56612666666666
2014-08-16,0.3053061224489796,9.958823529411765,26.908835341365467,21.32329317269077,15.736144578313265,3.261506276150627,90.15533593,54.82446000000001
2014-08-17,0.004918032786885246,11.379850746268652,29.260569105691047,22.32398373983741,15.38821138211382,3.148953974895395,91.68747256,55.85612666666666
2014-08-18,1.2123456790123452,8.379999999999997,29.03739837398373,23.044308943089433,17.04674796747968,3.28403361344538,100.07962984750002,62.83737666666668
2014-08-19,0.2613168724279836,9.957037037037038,28.05284552845529,22.276829268292683,16.499186991869916,3.2047008547008566,99.02552794166664,61.70779333333334
2014-08-20,0.687190082644628,9.218656716417913,27.330327868852464,21.78811475409836,16.251229508196722,2.8961206896551714,101.31089447916666,63.78029333333333
2014-08-21,0.1912500000000001,9.994890510948911,27.697131147540983,21.72090163934427,15.744262295081965,2.8060085836909874,101.9887425116667,64.72321000000001
2014-08-22,3.1872427983539096,7.740145985401461,26.2414937759336,21.143568464730297,16.05145228215767,2.9364806866952766,97.44814094083333,60.924459999999996
2014-08-23,0.006198347107438018,10.428571428571432,27.606224066390048,21.27219917012449,14.943568464730284,2.7760869565217385,94.24873884666668,58.33154333333332
2014-08-24,0.009090909090909092,11.14740740740741,29.336213991769537,22.527572016460915,15.724279835390947,2.668558951965064,94.57913339333334,58.37612666666667
2014-08-25,0.22314049586776866,11.074264705882356,31.09834024896265,23.80331950207469,16.507468879668046,2.9895196506550223,102.1459373475,64.67029333333333
2014-08-26,0.5554166666666667,9.573529411764712,31.10041666666667,24.597916666666652,18.094166666666673,3.2721739130434795,95.34712002500002,58.52779333333334
2014-08-27,0.16239669421487601,10.469852941176468,31.81327800829877,25.3448132780083,18.87510373443984,2.6939655172413763,102.39944614583334,64.69279333333334
2014-08-28,0.4894514767932489,9.430597014925377,30.85864978902956,24.531223628692004,18.19746835443037,2.6855895196506547,104.938769595,67.29820999999998
2014-08-29,0.1847736625514403,9.004444444444445,29.33958333333333,23.721666666666657,18.102083333333336,2.5311403508771915,105.7350076075,68.12154333333332
2014-08-30,0.3210743801652892,8.364661654135336,28.917573221757326,23.35815899581589,17.79623430962343,2.7646288209606977,96.10265551333332,59.94570999999999
2014-08-31,0.049583333333333326,10.190909090909088,30.1665271966527,24.001255230125523,17.835564853556484,2.5864035087719266,95.41683172666666,59.09279333333333
2014-09-01,0.01016949152542373,10.961940298507466,31.399163179916325,24.5916317991632,17.780753138075312,2.423348017621143,101.6264364375,65.86154333333334
2014-09-02,0.30346320346320343,10.48358208955224,31.949789029535843,24.87426160337552,17.79535864978903,2.6911504424778765,106.86971569666666,69.56446000000001
2014-09-03,0.12350427350427348,9.794776119402988,30.179487179487165,24.109401709401716,18.036324786324784,2.654910714285715,108.79378613166664,71.19404333333334
2014-09-04,0.3284518828451882,8.92992700729927,28.824050632911398,23.19662447257386,17.57215189873417,2.5555555555555567,115.3252295558333,77.08571000000002
2014-09-05,0.2799999999999999,10.03656716417911,29.434873949579824,23.236974789915987,17.044957983193274,2.3234513274336264,111.34255035833333,73.53529333333336
2014-09-06,0.6140425531914894,8.445454545454544,28.97130801687763,23.22796610169492,17.483474576271192,2.5909909909909907,103.37188724333332,68.75321
2014-09-07,3.6233766233766236,6.899248120300753,27.73589743589745,22.686752136752144,17.644017094017098,2.7631818181818177,97.97868287083332,63.72820999999999
2014-09-08,0.9354978354978352,8.74887218045113,28.090517241379317,22.550000000000033,17.001724137931028,2.225806451612903,108.9994951875,72.32612666666667
2014-09-09,0.3051724137931034,9.555303030303028,28.930472103004302,22.90472103004292,16.86223175965666,2.246396396396395,113.08771527999998,74.98362666666667
2014-09-10,0.3151515151515152,9.549624060150377,29.06286919831224,23.003797468354424,16.941350210970462,2.3660714285714293,109.83141488166666,72.08279333333334
2014-09-11,0.1995726495726496,9.282962962962962,28.505508474576263,22.948305084745744,17.388559322033903,2.687443946188338,104.28517455583334,67.46946000000001
2014-09-12,0.16085106382978726,9.371111111111107,28.487394957983195,22.72563025210083,16.95882352941177,2.4766816143497747,107.236530775,70.02154333333334
2014-09-13,0.5129870129870129,8.839849624060152,28.52700421940929,22.58902953586498,16.656118143459913,2.328699551569505,102.52917599333334,67.89987666666666
2014-09-14,2.7127192982456143,7.736363636363639,27.54957264957266,21.86923076923077,16.179487179487168,2.797247706422018,98.90849995416666,64.58071000000001
2014-09-15,0.791341991341991,8.115037593984963,26.67594936708861,21.16624472573839,15.655696202531646,2.2461538461538444,108.27788227083336,71.71987666666669
2014-09-16,5.014285714285714,5.244852941176472,26.902553191489343,21.58,16.259999999999998,3.4963800904977376,99.60610236333332,63.209043333333334
2014-09-17,4.316299559471365,5.746616541353379,26.135983263598327,21.474476987447698,16.825941422594152,3.2621145374449365,99.39418279833332,62.96071
2014-09-18,3.1934210526315794,6.28740740740741,25.503418803418807,20.88841201716738,16.29699570815451,3.141363636363637,102.8125562225,66.19612666666669
2014-09-19,2.032608695652174,5.3955223880597005,25.107627118644057,20.66186440677967,16.21779661016949,2.8288288288288284,106.23293160833336,69.14446
2014-09-20,0.3676855895196508,6.770769230769227,26.65384615384616,21.19230769230769,15.72051282051282,1.90462962962963,102.94961391,68.28696000000001
2014-09-21,3.880349344978168,5.9,26.68793103448275,21.30689655172414,15.92672413793104,2.0249999999999977,102.4905407875,67.77445999999999
2014-09-22,5.1361233480176205,3.725,22.93086956521739,19.2895652173913,15.65869565217391,2.257209302325581,106.9830772708333,70.63404333333334
2014-09-23,2.154112554112554,5.0856060606060565,22.951082251082248,18.63593073593073,14.320779220779224,2.2341013824884794,111.26881611333334,73.47196
2014-09-24,1.7217391304347822,6.493233082706768,22.67564102564102,18.150427350427343,13.624786324786324,2.3696832579185507,107.96200821499998,70.49320999999998
2014-09-25,0.6387931034482758,8.265413533834586,23.314163090128748,17.743347639484966,12.184978540772518,2.4058823529411737,106.71422913916668,69.64112666666666
2014-09-26,1.6523809523809525,8.006818181818186,24.357142857142854,18.345454545454537,12.340692640692634,2.1744292237442924,109.10643744166664,71.59196000000001
2014-09-27,3.614347826086956,5.766153846153848,24.00470085470085,18.857264957264963,13.701282051282055,2.643636363636364,99.98815932666666,65.62862666666668
2014-09-28,5.682142857142856,3.392307692307692,22.31818181818181,18.87272727272727,15.427705627705631,2.0520547945205485,100.49898245416666,65.91529333333334
2014-09-29,2.9406113537117906,5.596969696969694,23.800431034482774,19.26034482758621,14.721551724137926,1.8124423963133651,114.68293977083331,77.36779333333331
2014-09-30,0.7172413793103446,6.875187969924812,24.468354430379748,19.354852320675107,14.244725738396626,2.218018018018019,117.0114661133333,78.41570999999998
2014-10-01,0.2757709251101322,6.586567164179107,24.943829787234048,20.07489361702128,15.212340425531918,2.697695852534561,109.55180182083332,71.67529333333334
2014-10-02,0.3885593220338983,7.539552238805967,25.50127659574467,20.36340425531914,15.22808510638298,2.2901785714285703,110.93693209999998,72.62070999999997
2014-10-03,0.08931623931623936,8.766417910447764,25.7775,20.043750000000006,14.323749999999995,1.8533632286995516,120.1797976975,80.63695999999999
2014-10-04,1.863865546218488,7.013432835820893,24.96419753086421,19.421399176954733,13.878189300411508,2.3308035714285698,109.4352049075,73.24737666666667
2014-10-05,0.3141666666666668,7.533082706766916,23.24156378600825,18.270370370370372,13.29465020576132,2.385903083700439,94.98557894416666,60.019459999999995
2014-10-06,0.640928270042194,7.3404580152671794,23.538934426229496,18.18811475409836,12.836475409836064,2.8571428571428568,100.71604453916667,64.77154333333334
2014-10-07,1.025941422594142,6.734814814814813,23.866390041493773,19.015352697095448,14.157261410788381,2.625112107623319,97.2334576275,60.81862666666666
2014-10-08,5.905042016806723,6.115151515151516,24.34628099173555,19.221074380165305,14.092148760330575,2.9938053097345114,96.75700890416664,60.47696
2014-10-09,6.944915254237293,5.309022556390978,22.87489539748955,18.76945606694561,14.661924686192467,2.516517857142857,103.41093793333334,65.97821
2014-10-10,2.903797468354431,5.095419847328246,22.107142857142858,17.929831932773126,13.75924369747899,2.154222222222222,121.54919811416666,81.85029333333334
2014-10-11,6.994805194805188,4.807575757575759,22.380334728033482,17.764853556485356,13.151882845188293,2.419004524886879,109.7776911575,73.52487666666667
