,date,rainfall_mm,sunshine_MJ_daym2,tmax_C,tmed_C,tmin_C,windspeed_m_s
592,2015-11-14,0.013600000000000004,6.99051094890511,19.497199999999985,14.217999999999991,8.934000000000003,1.8789915966386541
593,2015-11-15,0.019200000000000005,7.233823529411766,19.3524,13.611999999999995,7.8768000000000065,1.6262499999999998
594,2015-11-16,0.03092369477911647,6.937681159420292,18.394779116465863,12.81124497991968,7.231325301204818,1.6886554621848746
595,2015-11-17,0.0250996015936255,6.321582733812951,18.33639999999999,12.894799999999996,7.447199999999996,1.9128630705394207
596,2015-11-18,0.044354838709677415,6.400724637681165,19.201599999999996,13.466799999999997,7.732400000000001,1.6553719008264471
597,2015-11-19,0.013654618473895586,6.800000000000001,20.02650602409638,14.112851405622493,8.200803212851413,1.8088235294117656
598,2015-11-20,3.685365853658537,6.058778625954199,20.18811475409836,14.471311475409825,8.750000000000002,2.6434042553191466
599,2015-11-21,3.886122448979593,4.08905109489051,16.944979919678723,11.717670682730917,6.491566265060241,5.59442060085837
600,2015-11-22,2.281854838709678,3.9179856115107925,11.671825396825392,8.003571428571428,4.334126984126983,3.364016736401674
601,2015-11-23,0.9483739837398372,6.294964028776977,11.56388888888889,7.139285714285712,2.7178571428571425,2.9949790794979068
602,2015-11-24,2.31497975708502,4.783211678832116,12.795564516129037,7.9649193548387105,3.131048387096775,2.7191666666666663
603,2015-11-25,2.3775999999999997,4.3978417266187035,15.719920318725096,11.153386454183266,6.577689243027893,4.454583333333333
604,2015-11-26,1.2187999999999994,5.627338129496404,16.31807228915663,12.109236947791159,7.903614457831325,4.154852320675106
605,2015-11-27,1.1305555555555555,5.76402877697842,16.178714859437754,11.743373493975906,7.302811244979914,2.663223140495868
606,2015-11-28,0.16746031746031748,6.398540145985401,15.855020080321287,10.485542168674698,5.1148594377510035,2.432921810699589
607,2015-11-29,0.00398406374501992,7.2666666666666675,15.989068825910927,9.923076923076923,3.859109311740893,1.9439330543933062
608,2015-11-30,0.004435483870967742,7.359124087591245,16.73052208835341,10.063453815261045,3.3979919678714854,1.7307053941908712
609,2015-12-01,0.06626506024096387,6.902877697841726,16.412,9.910799999999998,3.4187999999999974,1.7036885245901634
610,2015-12-02,0.020883534136546186,5.754609929078012,16.58623481781377,10.654251012145744,4.725506072874493,1.628630705394193
611,2015-12-03,0.29752066115702475,6.2936170212765985,17.677366255144033,11.4962962962963,5.318106995884776,2.0112970711297082
612,2015-12-04,0.11456692913385828,5.55,17.677510040160634,11.938152610441762,6.202409638554217,1.6495867768595054
613,2015-12-05,0.03873517786561264,6.17608695652174,17.602777777777774,11.992857142857137,6.378571428571423,1.7119834710743813
614,2015-12-06,0.008300395256916998,5.80359712230216,16.65198412698413,11.592857142857149,6.539285714285718,2.104545454545455
615,2015-12-07,0.7862660944206006,2.5000000000000004,15.356680161943311,11.432388663967606,7.512550607287447,2.478838174273857
616,2015-12-08,0.4959999999999999,3.2934306569343073,16.1410480349345,11.92096069868996,7.705676855895196,1.7622406639004158
617,2015-12-09,0.031199999999999988,5.072661870503597,15.915537848605577,11.313944223107578,6.705976095617531,2.316528925619836
618,2015-12-10,0.17579365079365084,4.6,15.029133858267722,10.812598425196848,6.591732283464568,1.9573770491803286
619,2015-12-11,0.005533596837944663,4.7460431654676265,14.288976377952759,10.125984251968505,5.9673228346456675,1.9885245901639355
620,2015-12-12,0.43596837944664035,3.915000000000001,13.726562500000002,9.535156250000002,5.34375,1.7762295081967214
621,2015-12-13,1.0726190476190476,4.114285714285716,14.425296442687744,9.999603174603175,5.595238095238095,2.1082987551867234
622,2015-12-14,1.0028000000000001,2.5432624113475173,15.62073170731707,11.594715447154472,7.576422764227644,2.6791666666666667
623,2015-12-15,0.3685950413223141,4.934285714285715,18.04939759036144,13.105220883534137,8.16666666666667,2.7497942386831276
624,2015-12-16,0.007086614173228346,5.059574468085108,18.88429752066116,13.403719008264444,7.926859504132234,2.2036885245901643
625,2015-12-17,0.6193675889328063,4.184892086330937,18.2244,12.974399999999992,7.729999999999998,2.083539094650207
626,2015-12-18,0.07440944881889766,4.6085714285714285,18.29120000000001,13.062000000000006,7.833599999999997,1.8037037037037063
627,2015-12-19,1.0754940711462448,6.150359712230216,19.01857707509881,13.164031620553354,7.3146245059288555,2.5069672131147533
628,2015-12-20,1.0103174603174598,3.5424460431654676,16.484462151394418,11.6597609561753,6.841832669322711,2.2356846473029033
629,2015-12-21,0.07142857142857141,5.7177304964539,15.356910569105686,10.426016260162598,5.489837398373985,2.0469135802469136
630,2015-12-22,0.5448818897637794,5.588732394366194,15.729365079365083,10.644047619047617,5.558333333333334,2.4876033057851235
631,2015-12-23,0.2043650793650794,3.967142857142858,14.8195219123506,10.319920318725103,5.823107569721115,1.7487704918032805
632,2015-12-24,0.09365079365079368,4.389928057553955,15.0617529880478,10.628286852589639,6.198804780876492,2.2176954732510286
633,2015-12-25,0.012648221343873523,5.428776978417267,15.515476190476194,10.50873015873016,5.500000000000001,2.1913223140495877
634,2015-12-26,0.07075098814229248,5.037410071942445,15.266533864541827,10.46919999999999,5.678000000000002,2.7305785123966957
635,2015-12-27,0.1410358565737052,4.867625899280579,15.79397590361446,10.792369477911638,5.787951807228915,3.1387500000000004
636,2015-12-28,4.571255060728748,3.3151079136690647,15.734016393442628,11.618442622950813,7.493442622950821,3.8558333333333326
637,2015-12-29,0.1285714285714286,4.2159420289855065,15.003719008264467,10.808264462809907,6.6128099173553725,2.1789915966386566
638,2015-12-30,2.4372469635627536,4.676258992805754,15.247967479674793,10.421951219512197,5.593495934959345,3.1518828451882834
639,2015-12-31,0.4333333333333331,2.856617647058823,14.508097165991899,10.701214574898781,6.898785425101211,2.011715481171548
640,2016-01-01,4.48755020080321,2.964492753623189,15.552674897119347,11.399999999999999,7.244444444444438,3.2655172413793085
641,2016-01-02,0.7580645161290319,4.7597122302158255,13.870731707317066,10.122357723577233,6.374796747967478,3.2613733905579414
642,2016-01-03,7.653909465020579,1.2676258992805756,14.502469135802466,10.622222222222222,6.737037037037041,4.121120689655174
643,2016-01-04,9.63102040816327,1.0547445255474448,14.628278688524608,11.918852459016398,9.211475409836073,4.423376623376622
644,2016-01-05,1.988799999999999,3.728985507246378,11.881526104417674,8.555020080321283,5.234538152610443,4.3215189873417765
645,2016-01-06,2.5813765182186224,2.7569343065693435,12.27217741935484,8.427419354838714,4.579838709677416,4.442127659574465
646,2016-01-07,5.765060240963856,2.1435714285714282,16.146370967741937,12.858299595141693,9.585829959514168,4.658050847457627
647,2016-01-08,6.332520325203253,3.1218978102189774,16.44615384615384,13.018623481781374,9.588663967611335,3.747257383966245
648,2016-01-09,4.901619433198384,3.3905797101449275,15.123481781376517,11.954655870445341,8.793117408906884,3.9680672268907564
649,2016-01-10,9.020883534136546,2.1340579710144936,14.868145161290316,11.967338709677419,9.066935483870969,4.9355932203389825
650,2016-01-11,1.9515999999999998,4.236029411764705,14.403643724696348,10.927125506072876,7.455060728744937,5.019658119658119
651,2016-01-12,0.8347999999999999,5.701428571428572,12.565200000000008,8.622799999999998,4.684000000000001,3.0767634854771804
652,2016-01-13,3.4829365079365084,5.149640287769784,13.470400000000001,8.297200000000004,3.1283999999999983,2.2389121338912137
653,2016-01-14,2.997628458498024,2.017142857142857,13.784462151394429,9.607968127490047,5.421513944223106,2.6916666666666655
654,2016-01-15,2.3692913385826775,3.6395683453237417,11.5448,7.983600000000001,4.418399999999996,3.561087866108788
655,2016-01-16,0.09083333333333332,7.599275362318843,10.870161290322581,6.3665322580645185,1.8616935483870958,3.0237288135593237
656,2016-01-17,1.2039840637450197,4.403623188405796,11.097890295358651,6.092405063291141,1.0894514767932486,2.064556962025318
657,2016-01-18,1.4151999999999993,4.409352517985612,12.704048582995949,8.587854251012152,4.4757085020242915,3.394117647058824
658,2016-01-19,0.7269841269841272,4.274820143884893,12.02137096774194,7.899193548387098,3.7826612903225825,1.9558333333333344
659,2016-01-20,0.4135458167330678,4.331690140845072,12.915999999999999,8.422399999999998,3.9322709163346596,1.8818930041152253
660,2016-01-21,0.7039682539682538,3.959154929577465,14.047011952191232,9.70677290836653,5.368253968253965,1.917768595041324
661,2016-01-22,0.664453125,2.488571428571427,15.214285714285724,11.515873015873018,7.817857142857144,1.7362139917695496
662,2016-01-23,0.051181102362204696,5.005755395683453,17.524000000000008,12.885199999999996,8.2472,1.7443983402489647
663,2016-01-24,0.10039370078740159,6.714285714285719,18.286507936507945,12.855158730158722,7.417460317460318,2.3974999999999995
664,2016-01-25,0.7542968749999998,4.24964539007092,16.74395161290322,12.106451612903234,7.468951612903223,2.1219409282700417
665,2016-01-26,0.2685039370078741,4.539007092198583,15.053149606299222,10.937154150197623,6.856126482213442,1.891803278688524
666,2016-01-27,1.1179687500000004,4.160563380281689,14.748425196850404,10.588582677165347,6.429527559055119,2.2292887029288706
667,2016-01-28,2.761328125,2.787857142857143,13.407905138339927,9.779446640316204,6.15810276679842,2.172427983539094
668,2016-01-29,1.4808593749999996,2.8178571428571426,12.894094488188975,9.427952755905515,5.960629921259841,2.070491803278689
669,2016-01-30,0.284313725490196,4.885611510791369,14.420000000000005,9.643921568627452,4.865490196078432,2.6396694214876026
670,2016-01-31,0.19257812500000002,4.760144927536231,16.003921568627458,11.367843137254901,6.731372549019606,3.077178423236514
671,2016-02-01,0.008949416342412454,6.050714285714284,17.52539682539683,12.14523809523809,6.762698412698409,1.6619246861924697
672,2016-02-02,0.4313953488372093,4.40935251798561,15.703937007874023,10.987007874015752,6.274409448818901,1.6611570247933898
673,2016-02-03,0.546875,5.7612676056338,14.525296442687745,10.026877470355739,5.5351778656126465,3.235123966942147
674,2016-02-04,0.01867704280155642,7.582978723404253,14.075390624999997,8.805859375000004,3.5343750000000003,2.683817427385891
675,2016-02-05,0.002723735408560311,7.300714285714286,15.255118110236229,9.412204724409458,3.5637795275590567,2.3285123966942147
676,2016-02-06,5.938823529411761,3.609285714285712,14.930196078431381,9.733333333333329,4.535686274509805,3.915767634854773
677,2016-02-07,0.7968503937007873,5.451428571428571,13.112549019607837,9.496078431372553,5.8764705882352954,4.665000000000001
678,2016-02-08,0.9831372549019606,4.4992907801418465,15.258102766798421,11.078174603174606,6.908730158730158,3.599581589958161
679,2016-02-09,5.5178571428571415,2.0599999999999996,15.278740157480309,11.859055118110229,8.444488188976377,5.961157024793389
680,2016-02-10,6.141338582677162,1.724822695035461,15.02390438247011,12.274900398406375,9.529880478087648,4.965690376569038
681,2016-02-11,4.973122529644268,3.056428571428572,15.599600000000011,12.636400000000005,9.670399999999994,3.9374999999999982
682,2016-02-12,10.420553359683796,1.0811594202898551,15.734126984126986,12.808333333333342,9.88571428571428,5.272083333333331
683,2016-02-13,6.7715415019762855,2.3266187050359717,17.117599999999992,14.18999999999999,11.237848605577696,5.399579831932771
684,2016-02-14,7.6452000000000035,3.5058394160583966,13.29879518072289,9.27951807228915,5.259839357429716,5.851072961373387
685,2016-02-15,1.7928000000000004,5.3630434782608685,10.813008130081304,7.265040650406506,3.7182926829268275,5.4508771929824595
