,date,toll,pvpc_eur_MWh,prod_cost_eur_MWh
880,2015-01-19,2.0.DHS,104.57948167625,65.20732666666665
881,2015-01-19,2.0A,127.55808687000001,69.69790999999998
882,2015-01-20,2.0.DHA,113.3283259545833,72.94024333333334
883,2015-01-20,2.0.DHS,114.28648066791668,73.05399333333334
884,2015-01-20,2.0A,137.65717948791666,77.54457666666667
885,2015-01-21,2.0.DHA,104.06172742333335,64.97982666666667
886,2015-01-21,2.0.DHS,104.84971840916667,65.09357666666668
887,2015-01-21,2.0A,128.40850314250002,69.58416000000001
888,2015-01-22,2.0.DHA,101.44316539916667,62.70149333333334
889,2015-01-22,2.0.DHS,102.25489562958334,62.81524333333334
890,2015-01-22,2.0A,125.56439331374997,67.30582666666668
891,2015-01-23,2.0.DHA,104.99359080541666,65.55399333333334
892,2015-01-23,2.0.DHS,105.86644335208332,65.66774333333333
893,2015-01-23,2.0A,129.32012193458334,70.15832666666667
894,2015-01-24,2.0.DHA,95.2318912325,59.05274333333333
895,2015-01-24,2.0.DHS,95.98478118666667,59.166493333333335
896,2015-01-24,2.0A,118.73079606666666,63.65707666666666
897,2015-01-25,2.0.DHA,88.09953079208334,54.07815999999999
898,2015-01-25,2.0.DHS,88.58125053458333,54.191909999999986
899,2015-01-25,2.0A,110.84806989291667,58.68249333333333
900,2015-01-26,2.0.DHA,108.980753635,69.54774333333334
901,2015-01-26,2.0.DHS,109.90386667625,69.66149333333335
902,2015-01-26,2.0A,132.93428312,74.15207666666667
903,2015-01-27,2.0.DHA,105.84303387125,66.58316000000002
904,2015-01-27,2.0.DHS,106.71929400125003,66.69691000000002
905,2015-01-27,2.0A,130.10505198791668,71.18749333333335
906,2015-01-28,2.0.DHA,108.37371492333334,68.65274333333333
907,2015-01-28,2.0.DHS,109.26575424250001,68.76649333333333
908,2015-01-28,2.0A,132.63026897583333,73.25707666666666
909,2015-01-29,2.0.DHA,93.12037039916669,55.59524333333332
910,2015-01-29,2.0.DHS,93.82110021291668,55.708993333333325
911,2015-01-29,2.0A,117.27198706375002,60.19957666666667
912,2015-01-30,2.0.DHA,81.36356997208334,45.700660000000006
913,2015-01-30,2.0.DHS,82.15228460208334,45.81441000000001
914,2015-01-30,2.0A,104.96044735125001,50.304993333333336
915,2015-01-31,2.0.DHA,63.89913498250001,31.848159999999996
916,2015-01-31,2.0.DHS,64.43857952,31.96191
917,2015-01-31,2.0A,86.83311648333331,36.45249333333333
918,2015-02-01,2.0.DHA,65.02911728333333,32.06066
919,2015-02-01,2.0.DHS,65.52400813458333,32.17441
920,2015-02-01,2.0A,88.03415624916664,36.66499333333333
921,2015-02-02,2.0.DHA,98.08758460125001,60.59566
922,2015-02-02,2.0.DHS,98.89638435708333,60.70941000000001
923,2015-02-02,2.0A,121.67191281125001,65.19999333333332
924,2015-02-03,2.0.DHA,92.02891288458335,55.17232666666666
925,2015-02-03,2.0.DHS,92.77392287125002,55.286076666666666
926,2015-02-03,2.0A,115.36837985416666,59.77666
927,2015-02-04,2.0.DHA,88.17526260208335,52.26107666666667
928,2015-02-04,2.0.DHS,88.910009905,52.37482666666667
929,2015-02-04,2.0A,111.5895745320833,56.865410000000004
930,2015-02-05,2.0.DHA,91.27440773291669,54.99357666666666
931,2015-02-05,2.0.DHS,92.00592993458336,55.107326666666665
932,2015-02-05,2.0A,114.59107430625001,59.597910000000006
933,2015-02-06,2.0.DHA,95.64669429083334,59.12316000000001
934,2015-02-06,2.0.DHS,96.49232765666665,59.23691
935,2015-02-06,2.0A,119.24304516625001,63.72749333333335
936,2015-02-07,2.0.DHA,104.12285694958335,65.71691000000001
937,2015-02-07,2.0.DHS,104.81699122583335,65.83066000000001
938,2015-02-07,2.0A,127.60402570708332,70.32124333333333
939,2015-02-08,2.0.DHA,90.86359686666668,54.050660000000015
940,2015-02-08,2.0.DHS,91.63433480125,54.16441000000001
941,2015-02-08,2.0A,114.63791458250002,58.654993333333344
942,2015-02-09,2.0.DHA,102.08676668458332,63.89441
943,2015-02-09,2.0.DHS,102.95480477374998,64.00816000000002
944,2015-02-09,2.0A,125.5527707279167,68.49874333333334
945,2015-02-10,2.0.DHA,111.54827205125001,71.87732666666668
946,2015-02-10,2.0.DHS,112.44700203791668,71.99107666666667
947,2015-02-10,2.0A,135.34073652083336,76.48166
948,2015-02-11,2.0.DHA,115.13795093541665,75.38482666666668
949,2015-02-11,2.0.DHS,116.10493740499999,75.49857666666666
950,2015-02-11,2.0A,138.98852328208335,79.98916
951,2015-02-12,2.0.DHA,116.90828231624998,77.08607666666666
952,2015-02-12,2.0.DHS,117.81733160124999,77.19982666666665
953,2015-02-12,2.0A,140.77888555625003,81.69041
954,2015-02-13,2.0.DHA,100.43950554083334,63.27316
955,2015-02-13,2.0.DHS,101.23140307333334,63.38691
956,2015-02-13,2.0A,124.22490308291668,67.87749333333333
957,2015-02-14,2.0.DHA,88.31769736625002,52.276076666666654
958,2015-02-14,2.0.DHS,88.89795372583335,52.38982666666666
959,2015-02-14,2.0A,111.62567612375,56.88040999999999
960,2015-02-15,2.0.DHA,79.25371478333331,44.06857666666667
961,2015-02-15,2.0.DHS,79.99627605125,44.182326666666675
962,2015-02-15,2.0A,102.56309958249999,48.67291000000001
963,2015-02-16,2.0.DHA,103.06139501791664,64.85316
964,2015-02-16,2.0.DHS,103.90528560708331,64.96691
965,2015-02-16,2.0A,126.70824072791667,69.45749333333335
966,2015-02-17,2.0.DHA,88.09365163458334,51.869409999999995
967,2015-02-17,2.0.DHS,88.77518912125002,51.983160000000005
968,2015-02-17,2.0A,111.46375735416667,56.47374333333334
969,2015-02-18,2.0.DHA,95.38634218541667,58.40607666666667
970,2015-02-18,2.0.DHS,96.22025615500002,58.51982666666666
971,2015-02-18,2.0A,118.82548453208335,63.01041
972,2015-02-19,2.0.DHA,107.86130564958336,69.27899333333335
973,2015-02-19,2.0.DHS,108.61249451791667,69.39274333333334
974,2015-02-19,2.0A,131.54405555625002,73.88332666666666
975,2015-02-20,2.0.DHA,102.05984345749998,64.67566
976,2015-02-20,2.0.DHS,102.84718182333332,64.78940999999999
977,2015-02-20,2.0A,125.83065141625003,69.27999333333334
978,2015-02-21,2.0.DHA,83.34702736625002,48.17899333333333
979,2015-02-21,2.0.DHS,83.85524622583334,48.29274333333333
980,2015-02-21,2.0A,106.72417279041666,52.78332666666666
981,2015-02-22,2.0.DHA,65.48146353333333,32.451910000000005
982,2015-02-22,2.0.DHS,65.99477438458332,32.56566
983,2015-02-22,2.0A,88.57789749916667,37.056243333333335
984,2015-02-23,2.0.DHA,78.38104251791667,43.67649333333333
985,2015-02-23,2.0.DHS,79.05482560708333,43.790243333333336
986,2015-02-23,2.0A,101.52703364458335,48.28082666666666
987,2015-02-24,2.0.DHA,74.43932246791665,40.15107666666667
988,2015-02-24,2.0.DHS,75.04776745458334,40.26482666666667
989,2015-02-24,2.0A,97.48361735416667,44.755410000000005
990,2015-02-25,2.0.DHA,82.39800218541666,47.29066
991,2015-02-25,2.0.DHS,83.06342448833333,47.404410000000006
992,2015-02-25,2.0A,105.68335119875,51.89499333333335
993,2015-02-26,2.0.DHA,89.57711231625001,53.55691000000001
994,2015-02-26,2.0.DHS,90.22945826791668,53.670660000000005
995,2015-02-26,2.0A,112.90924013958335,58.161243333333346
996,2015-02-27,2.0.DHA,88.13410512416665,52.61357666666667
997,2015-02-27,2.0.DHS,88.85155682333334,52.72732666666666
998,2015-02-27,2.0A,111.56975683291665,57.217909999999996
999,2015-02-28,2.0.DHA,83.88021361625002,48.393993333333334
1000,2015-02-28,2.0.DHS,84.41417705916668,48.50774333333334
1001,2015-02-28,2.0A,107.03333112374999,52.998326666666664
1002,2015-03-01,2.0.DHA,77.16649003083334,40.75649333333334
1003,2015-03-01,2.0.DHS,77.73486544666666,40.870243333333335
1004,2015-03-01,2.0A,100.73662301208333,45.36082666666667
1005,2015-03-02,2.0.DHA,91.85980676583334,56.00524333333333
1006,2015-03-02,2.0.DHS,92.55567058541668,56.11899333333333
1007,2015-03-02,2.0A,115.09477666166667,60.60957666666667
1008,2015-03-03,2.0.DHA,104.38717591208335,66.86066
1009,2015-03-03,2.0.DHS,105.07384766208334,66.97440999999999
1010,2015-03-03,2.0A,127.98894574625,71.46499333333334
1011,2015-03-04,2.0.DHA,82.34541376624999,48.033993333333335
1012,2015-03-04,2.0.DHS,82.82577636999999,48.14774333333333
1013,2015-03-04,2.0A,105.62137639416666,52.63832666666667
1014,2015-03-05,2.0.DHA,73.78192608541666,40.57982666666666
1015,2015-03-05,2.0.DHS,74.36118283124999,40.693576666666665
1016,2015-03-05,2.0A,96.68448790999999,45.18416
1017,2015-03-06,2.0.DHA,97.48430118875,61.10024333333332
1018,2015-03-06,2.0.DHS,98.18703437791667,61.21399333333333
1019,2015-03-06,2.0A,120.90385398333336,65.70457666666665
1020,2015-03-07,2.0.DHA,97.83371322458333,58.455659999999995
1021,2015-03-07,2.0.DHS,98.53035473375,58.56941
1022,2015-03-07,2.0A,121.4780080358333,63.059993333333324
1023,2015-03-08,2.0.DHA,91.33835211416668,52.46607666666667
1024,2015-03-08,2.0.DHS,91.98467961333334,52.57982666666668
1025,2015-03-08,2.0A,115.32856676208333,57.07041000000001
1026,2015-03-09,2.0.DHA,94.82092509916667,58.64982666666668
1027,2015-03-09,2.0.DHS,95.45332308541667,58.76357666666667
1028,2015-03-09,2.0A,118.32888332833333,63.254160000000006
1029,2015-03-10,2.0.DHA,102.16647216208334,64.86399333333334
1030,2015-03-10,2.0.DHS,102.86126182875,64.97774333333334
1031,2015-03-10,2.0A,125.74298032958332,69.46832666666667
1032,2015-03-11,2.0.DHA,96.44765918291665,60.32982666666666
1033,2015-03-11,2.0.DHS,97.06656553666664,60.44357666666665
1034,2015-03-11,2.0A,119.98327097750003,64.93415999999999
1035,2015-03-12,2.0.DHA,95.50988316875,59.696493333333315
1036,2015-03-12,2.0.DHS,96.09775158125001,59.81024333333332
1037,2015-03-12,2.0A,119.00314374333333,64.30082666666665
1038,2015-03-13,2.0.DHA,89.12030368874998,53.80440999999999
1039,2015-03-13,2.0.DHS,89.72363187791666,53.91815999999999
1040,2015-03-13,2.0A,112.46574606666668,58.40874333333332
1041,2015-03-14,2.0.DHA,91.01106364125,52.92191
1042,2015-03-14,2.0.DHS,91.64750765041667,53.03566
1043,2015-03-14,2.0A,114.61716595250003,57.526243333333326
1044,2015-03-15,2.0.DHA,94.55404878083334,54.88982666666666
1045,2015-03-15,2.0.DHS,95.26795044666666,55.00357666666667
1046,2015-03-15,2.0A,118.41867884541666,59.494159999999994
1047,2015-03-16,2.0.DHA,105.69660384916666,68.12649333333334
1048,2015-03-16,2.0.DHS,106.37172141875,68.24024333333334
1049,2015-03-16,2.0A,129.4090195783333,72.73082666666667
1050,2015-03-17,2.0.DHA,94.82750591208332,58.552743333333325
1051,2015-03-17,2.0.DHS,95.41891974541666,58.66649333333333
1052,2015-03-17,2.0A,118.33479616291663,63.157076666666654
1053,2015-03-18,2.0.DHA,94.36079168291668,58.54691
1054,2015-03-18,2.0.DHS,94.95485137000003,58.66066000000001
1055,2015-03-18,2.0A,117.83317431083331,63.15124333333333
1056,2015-03-19,2.0.DHA,86.70875358541667,52.00940999999998
1057,2015-03-19,2.0.DHS,87.26103366458334,52.12315999999999
1058,2015-03-19,2.0A,110.01782624333333,56.613743333333325
1059,2015-03-20,2.0.DHA,86.47948910541668,51.504409999999986
1060,2015-03-20,2.0.DHS,87.09315521125001,51.61815999999999
1061,2015-03-20,2.0A,109.76713315,56.10874333333333
1062,2015-03-21,2.0.DHA,94.11833447458334,55.44482666666667
1063,2015-03-21,2.0.DHS,94.77685098374998,55.558576666666674
1064,2015-03-21,2.0A,117.72897053583331,60.04915999999999
1065,2015-03-22,2.0.DHA,94.18874086416668,54.555243333333344
1066,2015-03-22,2.0.DHS,94.91498294666668,54.66899333333333
1067,2015-03-22,2.0A,118.02109384541666,59.15957666666667
1068,2015-03-23,2.0.DHA,103.20656759916666,65.98066
1069,2015-03-23,2.0.DHS,103.82520641874999,66.09441000000001
1070,2015-03-23,2.0A,126.93189207833336,70.58499333333333
1071,2015-03-24,2.0.DHA,94.33615382874997,58.13857666666666
1072,2015-03-24,2.0.DHS,94.99369474541665,58.252326666666654
1073,2015-03-24,2.0A,117.69975157958334,62.742909999999995
1074,2015-03-25,2.0.DHA,89.81480543291666,54.49524333333332
1075,2015-03-25,2.0.DHS,90.43766178666665,54.60899333333333
1076,2015-03-25,2.0A,113.2138438941667,59.09957666666667
1077,2015-03-26,2.0.DHA,92.38940108541665,56.944410000000005
1078,2015-03-26,2.0.DHS,93.01084949791665,57.058159999999994
1079,2015-03-26,2.0A,115.74979666000003,61.548743333333334
1080,2015-03-27,2.0.DHA,94.23112577208336,58.261076666666646
1081,2015-03-27,2.0.DHS,94.89142229458334,58.37482666666665
1082,2015-03-27,2.0A,117.61828898333333,62.86540999999999
1083,2015-03-28,2.0.DHA,95.58775239125002,56.75107666666667
1084,2015-03-28,2.0.DHS,96.28994265041666,56.864826666666666
1085,2015-03-28,2.0A,119.28266678583334,61.355410000000006
1086,2015-03-29,2.0.DHA,84.72336769565217,46.1807143478261
1087,2015-03-29,2.0.DHS,85.41654797,46.31423608695653
1088,2015-03-29,2.0A,107.15654163000004,50.63280130434783
1089,2015-03-30,2.0.DHA,90.92863458041666,55.07066
1090,2015-03-30,2.0.DHS,91.37516600208333,55.18440999999999
1091,2015-03-30,2.0A,114.14642457833334,59.674993333333326
1092,2015-03-31,2.0.DHA,91.42240881,55.497743333333325
1093,2015-03-31,2.0.DHS,91.86377891208332,55.61149333333333
1094,2015-03-31,2.0A,114.61289616291668,60.102076666666655
1095,2015-04-01,2.0.DHA,77.56463571708335,43.815243333333335
1096,2015-04-01,2.0.DHS,77.92692067791667,43.92899333333333
1097,2015-04-01,2.0A,100.53975729541666,48.41957666666667
1098,2015-04-02,2.0.DHA,86.92701389958334,51.65899333333332
1099,2015-04-02,2.0.DHS,87.32428703249998,51.77274333333333
1100,2015-04-02,2.0A,110.06832208458336,56.26332666666665
1101,2015-04-03,2.0.DHA,89.90043934291667,53.33274333333332
1102,2015-04-03,2.0.DHS,90.41246802333335,53.44649333333333
1103,2015-04-03,2.0A,113.41906265541668,57.93707666666665
1104,2015-04-04,2.0.DHA,76.94643457291667,41.92691
1105,2015-04-04,2.0.DHS,77.37033716041667,42.04066
1106,2015-04-04,2.0A,100.27014546458332,46.53124333333334
1107,2015-04-05,2.0.DHA,75.00344303208334,39.54691
1108,2015-04-05,2.0.DHS,75.52945896625,39.66065999999999
1109,2015-04-05,2.0A,98.36107944333332,44.15124333333333
1110,2015-04-06,2.0.DHA,87.82580927458336,52.664410000000004
1111,2015-04-06,2.0.DHS,88.20899615125,52.77816000000001
1112,2015-04-06,2.0A,111.13608388041665,57.26874333333334
1113,2015-04-07,2.0.DHA,94.00082175333334,57.95690999999999
1114,2015-04-07,2.0.DHS,94.48945112333332,58.07066
1115,2015-04-07,2.0A,117.36948993291666,62.561243333333344
1116,2015-04-08,2.0.DHA,89.49374905041667,54.08357666666666
1117,2015-04-08,2.0.DHS,89.97283151124999,54.19732666666666
1118,2015-04-08,2.0A,112.62321937874997,58.68790999999999
1119,2015-04-09,2.0.DHA,100.71831639958334,63.70066
1120,2015-04-09,2.0.DHS,101.2160970325,63.81441
1121,2015-04-09,2.0A,124.13728750125,68.30499333333334
1122,2015-04-10,2.0.DHA,107.26199309291668,68.06441
1123,2015-04-10,2.0.DHS,107.98334802333335,68.17815999999999
1124,2015-04-10,2.0A,131.05005223875,72.66874333333332
1125,2015-04-11,2.0.DHA,101.01913873958331,62.128993333333334
1126,2015-04-11,2.0.DHS,101.63710007708335,62.24274333333333
1127,2015-04-11,2.0A,124.73346379791667,66.73332666666666
1128,2015-04-12,2.0.DHA,86.05214553208333,48.84566000000001
1129,2015-04-12,2.0.DHS,86.59902271624999,48.95941
1130,2015-04-12,2.0A,109.81293694333334,53.449993333333346
1131,2015-04-13,2.0.DHA,95.87484677458333,59.78607666666667
1132,2015-04-13,2.0.DHS,96.33786448458335,59.89982666666666
1133,2015-04-13,2.0A,119.22753763041663,64.39041
1134,2015-04-14,2.0.DHA,90.81561467,55.12482666666666
1135,2015-04-14,2.0.DHS,91.33372362333334,55.23857666666667
1136,2015-04-14,2.0A,114.07870201625,59.729159999999986
1137,2015-04-15,2.0.DHA,97.11400488375,60.778993333333325
1138,2015-04-15,2.0.DHS,97.64518192791668,60.892743333333335
1139,2015-04-15,2.0A,120.36045146208333,65.38332666666666
1140,2015-04-16,2.0.DHA,99.76449598291664,62.880660000000006
1141,2015-04-16,2.0.DHS,100.24004078249999,62.99441000000001
1142,2015-04-16,2.0A,123.25984208458335,67.48499333333334
1143,2015-04-17,2.0.DHA,107.53239975958336,68.28441000000002
1144,2015-04-17,2.0.DHS,108.25755552333334,68.39816000000002
1145,2015-04-17,2.0A,131.32183265541664,72.88874333333335
1146,2015-04-18,2.0.DHA,98.65510665624998,60.270243333333326
1147,2015-04-18,2.0.DHS,99.23855799374998,60.383993333333336
1148,2015-04-18,2.0A,122.45730129791663,64.87457666666666
1149,2015-04-19,2.0.DHA,94.81404136541666,55.899409999999996
1150,2015-04-19,2.0.DHS,95.48426479958333,56.01315999999999
1151,2015-04-19,2.0A,118.5492977766667,60.503743333333325
1152,2015-04-20,2.0.DHA,104.93973135791664,67.68482666666667
1153,2015-04-20,2.0.DHS,105.39386531791666,67.79857666666668
1154,2015-04-20,2.0A,128.52726471375,72.28916000000002
1155,2015-04-21,2.0.DHA,96.47985092,60.07982666666666
1156,2015-04-21,2.0.DHS,96.99372570666667,60.193576666666665
1157,2015-04-21,2.0A,119.89448576625,64.68415999999999
1158,2015-04-22,2.0.DHA,99.06870280041669,62.51732666666667
1159,2015-04-22,2.0.DHS,99.62618192791666,62.631076666666665
1160,2015-04-22,2.0A,122.39612104541668,67.12166
1161,2015-04-23,2.0.DHA,111.54921764958333,73.07024333333334
1162,2015-04-23,2.0.DHS,112.0861820325,73.18399333333335
1163,2015-04-23,2.0A,135.19516291791663,77.67457666666668
1164,2015-04-24,2.0.DHA,109.48072059291667,70.05482666666666
1165,2015-04-24,2.0.DHS,110.12511594000001,70.16857666666665
1166,2015-04-24,2.0A,133.43709348874998,74.65915999999999
1167,2015-04-25,2.0.DHA,100.23782748958335,61.39982666666668
1168,2015-04-25,2.0.DHS,100.86454091041668,61.51357666666667
1169,2015-04-25,2.0A,123.87571921458334,66.00416
1170,2015-04-26,2.0.DHA,89.27889178208333,51.37899333333334
1171,2015-04-26,2.0.DHS,89.92338396625,51.492743333333344
1172,2015-04-26,2.0A,112.92655944333335,55.98332666666667
1173,2015-04-27,2.0.DHA,92.80797385791665,57.04107666666669
1174,2015-04-27,2.0.DHS,93.25504156791665,57.15482666666668
1175,2015-04-27,2.0A,116.10318221375002,61.64541000000002
1176,2015-04-28,2.0.DHA,105.75862758666666,68.04399333333333
1177,2015-04-28,2.0.DHS,106.3523457066667,68.15774333333333
1178,2015-04-28,2.0A,129.2292990995833,72.64832666666669
1179,2015-04-29,2.0.DHA,109.26358446708336,71.38191
1180,2015-04-29,2.0.DHS,109.79834567791669,71.49566
1181,2015-04-29,2.0A,132.84447771208337,75.98624333333332
1182,2015-04-30,2.0.DHA,103.46976348291668,66.10857666666668
1183,2015-04-30,2.0.DHS,103.91328619916668,66.22232666666666
1184,2015-04-30,2.0A,127.07004333458333,70.71291000000001
1185,2015-05-01,2.0.DHA,95.50926985791666,56.71191000000001
1186,2015-05-01,2.0.DHS,96.20894524375,56.82566
1187,2015-05-01,2.0A,119.18451011875,61.31624333333334
1188,2015-05-02,2.0.DHA,94.10054889541668,57.52607666666666
1189,2015-05-02,2.0.DHS,94.574741385,57.639826666666664
1190,2015-05-02,2.0A,117.53227552166668,62.130410000000005
1191,2015-05-03,2.0.DHA,94.00594422041671,56.47524333333332
1192,2015-05-03,2.0.DHS,94.5777498516667,56.58899333333333
1193,2015-05-03,2.0A,117.411361515,61.07957666666666
1194,2015-05-04,2.0.DHA,94.13547438708333,59.510243333333335
1195,2015-05-04,2.0.DHS,94.45296409416669,59.623993333333324
1196,2015-05-04,2.0A,117.42957380124999,64.11457666666668
1197,2015-05-05,2.0.DHA,92.45059600625,57.751493333333336
1198,2015-05-05,2.0.DHS,92.92447448666667,57.865243333333325
1199,2015-05-05,2.0A,115.35330395166666,62.355826666666665
1200,2015-05-06,2.0.DHA,109.16632587000002,72.39357666666666
1201,2015-05-06,2.0.DHS,109.65790749666668,72.50732666666666
1202,2015-05-06,2.0A,132.48537046166663,76.99790999999999
1203,2015-05-07,2.0.DHA,97.47799828500001,62.196909999999995
1204,2015-05-07,2.0.DHS,97.87270885083332,62.31065999999999
1205,2015-05-07,2.0A,120.73810795458331,66.80124333333335
1206,2015-05-08,2.0.DHA,86.21945488916667,51.96065999999999
1207,2015-05-08,2.0.DHS,86.6081843525,52.07440999999999
1208,2015-05-08,2.0A,109.17137505875,56.56499333333332
1209,2015-05-09,2.0.DHA,103.15712889541668,65.36982666666667
1210,2015-05-09,2.0.DHS,103.65599221833334,65.48357666666668
1211,2015-05-09,2.0A,126.72712218833333,69.97416000000003
1212,2015-05-10,2.0.DHA,93.80897838708334,56.460243333333345
1213,2015-05-10,2.0.DHS,94.30815901833334,56.573993333333334
1214,2015-05-10,2.0A,117.38500193166665,61.06457666666666
1215,2015-05-11,2.0.DHA,100.14932605375002,64.70941
1216,2015-05-11,2.0.DHS,100.52458492750002,64.82316
1217,2015-05-11,2.0A,123.43654088458332,69.31374333333335
1218,2015-05-12,2.0.DHA,100.27265225625,64.70149333333332
1219,2015-05-12,2.0.DHS,100.67640782000001,64.81524333333331
1220,2015-05-12,2.0A,123.4731627016667,69.30582666666665
1221,2015-05-13,2.0.DHA,96.37045920333334,61.12691000000001
1222,2015-05-13,2.0.DHS,96.78792583,61.24066
1223,2015-05-13,2.0A,119.56871796166665,65.73124333333332
1224,2015-05-14,2.0.DHA,90.61692828500001,56.25316
1225,2015-05-14,2.0.DHS,90.99136510083333,56.36691
1226,2015-05-14,2.0A,113.80953878791667,60.85749333333334
1227,2015-05-15,2.0.DHA,89.7423132225,55.22107666666667
1228,2015-05-15,2.0.DHS,90.1309656025,55.334826666666665
1229,2015-05-15,2.0A,112.73876672541667,59.825410000000005
1230,2015-05-16,2.0.DHA,82.83710472874999,47.793993333333326
1231,2015-05-16,2.0.DHS,83.19238013500001,47.907743333333336
1232,2015-05-16,2.0A,106.02289468833334,52.39832666666666
1233,2015-05-17,2.0.DHA,80.61687922041669,45.103159999999995
1234,2015-05-17,2.0.DHS,81.09239568500001,45.21690999999999
1235,2015-05-17,2.0A,103.76786776500002,49.70749333333334
1236,2015-05-18,2.0.DHA,99.41627438708332,64.11107666666665
1237,2015-05-18,2.0.DHS,99.76233242749997,64.22482666666666
1238,2015-05-18,2.0A,122.66520505125,68.71540999999998
1239,2015-05-19,2.0.DHA,88.81062267291668,54.553576666666665
1240,2015-05-19,2.0.DHS,89.15132657,54.66732666666667
1241,2015-05-19,2.0A,111.79983145166666,59.157909999999994
1242,2015-05-20,2.0.DHA,93.07182253666663,58.22232666666667
1243,2015-05-20,2.0.DHS,93.48554999666665,58.33607666666666
1244,2015-05-20,2.0A,116.18062629499998,62.826660000000004
1245,2015-05-21,2.0.DHA,89.57255870166665,55.218160000000005
1246,2015-05-21,2.0.DHS,89.94578968416666,55.33191
1247,2015-05-21,2.0A,112.62648003791669,59.822493333333334
1248,2015-05-22,2.0.DHA,90.8037582225,56.169826666666665
1249,2015-05-22,2.0.DHS,91.15792976916667,56.28357666666667
1250,2015-05-22,2.0A,113.88721255874998,60.77416
1251,2015-05-23,2.0.DHA,84.28701389541666,49.07941
1252,2015-05-23,2.0.DHS,84.70029555166666,49.19316
1253,2015-05-23,2.0A,107.47707302166668,53.68374333333333
1254,2015-05-24,2.0.DHA,82.48525088708334,46.76107666666666
1255,2015-05-24,2.0.DHS,82.94755318500002,46.87482666666667
1256,2015-05-24,2.0A,105.74343568166667,51.36541
1257,2015-05-25,2.0.DHA,95.52096480375,60.617326666666656
1258,2015-05-25,2.0.DHS,95.8668511775,60.73107666666666
1259,2015-05-25,2.0A,118.66012255125001,65.22165999999999
1260,2015-05-26,2.0.DHA,94.65465142291667,59.708993333333346
1261,2015-05-26,2.0.DHS,95.02991490333335,59.82274333333334
1262,2015-05-26,2.0A,117.74123811833334,64.31332666666668
1263,2015-05-27,2.0.DHA,95.75523045333334,60.536910000000006
1264,2015-05-27,2.0.DHS,96.19235833,60.65066000000001
1265,2015-05-27,2.0A,118.84807504500003,65.14124333333332
1266,2015-05-28,2.0.DHA,99.51458911833333,64.00441000000001
1267,2015-05-28,2.0.DHS,99.92194510083333,64.11816000000002
1268,2015-05-28,2.0A,122.73132503791668,68.60874333333335
1269,2015-05-29,2.0.DHA,102.19492530583334,66.29899333333334
1270,2015-05-29,2.0.DHS,102.61278643583331,66.41274333333334
1271,2015-05-29,2.0A,125.4579321420833,70.90332666666667
1272,2015-05-30,2.0.DHA,100.16849431208335,62.770243333333326
1273,2015-05-30,2.0.DHS,100.64786805166669,62.88399333333333
1274,2015-05-30,2.0A,123.69109260499998,67.37457666666667
1275,2015-05-31,2.0.DHA,98.64589297041668,60.55566000000001
1276,2015-05-31,2.0.DHS,99.20907151833332,60.66941
1277,2015-05-31,2.0A,122.28716359833332,65.15999333333333
1278,2015-06-01,2.0.DHA,103.35428900041666,67.13440999999999
1279,2015-06-01,2.0.DHS,103.76375684208334,67.24816
1280,2015-06-01,2.0A,126.74458948583332,71.73874333333332
1281,2015-06-02,2.0.DHA,102.74717521625,67.07857666666665
1282,2015-06-02,2.0.DHS,103.11031439666668,67.19232666666666
1283,2015-06-02,2.0A,126.00964641041666,71.68290999999999
1284,2015-06-03,2.0.DHA,102.63234108125,66.85107666666666
1285,2015-06-03,2.0.DHS,103.05421949333333,66.96482666666667
1286,2015-06-03,2.0A,125.84875457999999,71.45540999999999
1287,2015-06-04,2.0.DHA,103.65581372000003,67.44732666666665
1288,2015-06-04,2.0.DHS,104.07811741625004,67.56107666666665
1289,2015-06-04,2.0A,126.937593365,72.05165999999998
1290,2015-06-05,2.0.DHA,102.88337549416667,66.97565999999999
1291,2015-06-05,2.0.DHS,103.33359678333333,67.08941
1292,2015-06-05,2.0A,126.13231423208332,71.57999333333333
1293,2015-06-06,2.0.DHA,97.09348590125,59.96482666666665
1294,2015-06-06,2.0.DHS,97.57538675625,60.07857666666666
1295,2015-06-06,2.0A,120.49045311083334,64.56916
1296,2015-06-07,2.0.DHA,96.97637427208333,59.15191000000001
1297,2015-06-07,2.0.DHS,97.53866137875,59.265660000000004
1298,2015-06-07,2.0A,120.52433173333333,63.75624333333334
1299,2015-06-08,2.0.DHA,103.75618108374998,67.48899333333334
1300,2015-06-08,2.0.DHS,104.18240100874998,67.60274333333334
1301,2015-06-08,2.0A,127.13251656916668,72.09332666666667
1302,2015-06-09,2.0.DHA,103.67200521625,67.89024333333333
1303,2015-06-09,2.0.DHS,104.08864356333335,68.00399333333334
1304,2015-06-09,2.0A,126.89757307708338,72.49457666666665
1305,2015-06-10,2.0.DHA,103.65725233125004,67.74441
1306,2015-06-10,2.0.DHS,104.08600491,67.85816
1307,2015-06-10,2.0A,126.91501707999998,72.34874333333333
1308,2015-06-11,2.0.DHA,107.90494413666666,71.19899333333333
1309,2015-06-11,2.0.DHS,108.36391283291665,71.31274333333333
1310,2015-06-11,2.0A,131.26593669833332,75.80332666666668
1311,2015-06-12,2.0.DHA,105.1356113275,68.91107666666666
1312,2015-06-12,2.0.DHS,105.58463053333332,69.02482666666667
1313,2015-06-12,2.0A,128.50708714875006,73.51540999999999
